-9822.28,-1.7532
-9872.35,-1.75334
-9921.94,-1.75336
-9971.89,-1.75355
-9990.91,-1.75348
-9941.92,-1.75352
-9891.7,-1.75344
-9841.66,-1.75341
-9791.54,-1.75328
-9742.83,-1.75322
-9692.56,-1.75312
-9641.34,-1.75307
-9591.45,-1.75289
-9541.34,-1.75286
-9491.22,-1.75272
-9441.25,-1.75255
-9391.27,-1.75244
-9341.44,-1.75235
-9291.26,-1.75231
-9241.2,-1.75204
-9192.13,-1.7521
-9142.53,-1.75198
-9091.15,-1.75186
-9041.11,-1.75164
-8991.14,-1.75163
-8941.03,-1.75149
-8890.97,-1.7514
-8840.94,-1.75126
-8791.06,-1.75122
-8741,-1.75118
-8691.03,-1.75117
-8641.48,-1.75111
-8592.85,-1.75112
-8540.86,-1.75097
-8490.92,-1.75076
-8440.98,-1.75073
-8390.98,-1.75066
-8340.84,-1.75053
-8290.93,-1.75032
-8240.81,-1.75019
-8190.91,-1.75015
-8140.85,-1.75001
-8092.72,-1.74986
-8041.28,-1.74971
-7990.92,-1.74967
-7940.65,-1.74949
-7890.85,-1.74944
-7840.88,-1.74924
-7790.9,-1.74907
-7740.78,-1.74895
-7690.85,-1.74873
-7640.89,-1.74871
-7590.72,-1.74844
-7542.13,-1.74834
-7491.71,-1.74821
-7440.79,-1.74806
-7390.71,-1.74788
-7340.74,-1.74775
-7290.7,-1.74758
-7240.66,-1.74754
-7190.89,-1.74744
-7140.78,-1.74723
-7090.72,-1.74713
-7040.89,-1.74706
-6991.54,-1.7469
-6942.13,-1.74671
-6890.67,-1.74662
-6840.56,-1.74647
-6790.82,-1.74636
-6740.65,-1.74624
-6690.78,-1.74602
-6640.55,-1.74594
-6590.75,-1.74564
-6540.74,-1.74548
-6490.63,-1.74532
-6441.1,-1.74516
-6392.83,-1.74507
-6340.8,-1.74493
-6290.59,-1.74471
-6240.71,-1.74448
-6190.65,-1.74433
-6140.71,-1.74419
-6090.74,-1.74393
-6040.63,-1.74379
-5990.65,-1.74359
-5940.68,-1.7434
-5893.22,-1.74333
-5840.72,-1.74302
-5790.59,-1.74276
-5740.45,-1.74265
-5690.65,-1.74249
-5640.52,-1.74224
-5590.61,-1.74216
-5540.79,-1.74193
-5490.64,-1.74165
-5440.56,-1.74143
-5390.52,-1.74116
-5342.55,-1.7409
-5291.13,-1.74072
-5240.53,-1.74046
-5190.66,-1.74027
-5140.63,-1.74007
-5090.67,-1.73989
-5040.59,-1.73965
-4990.52,-1.73936
-4940.4,-1.73905
-4890.65,-1.73888
-4840.51,-1.73861
-4792.07,-1.73825
-4741.52,-1.73802
-4690.61,-1.73784
-4640.6,-1.73753
-4590.58,-1.73714
-4540.55,-1.73681
-4490.65,-1.73649
-4440.6,-1.73617
-4390.53,-1.73595
-4340.58,-1.73553
-4290.63,-1.73529
-4241.45,-1.73492
-4192.17,-1.73458
-4140.5,-1.73424
-4090.82,-1.73383
-4040.51,-1.7334
-3990.71,-1.733
-3940.48,-1.73257
-3890.44,-1.73215
-3840.67,-1.73164
-3790.56,-1.73119
-3740.62,-1.73077
-3693.04,-1.7303
-3640.49,-1.72968
-3590.53,-1.72916
-3540.54,-1.72861
-3490.47,-1.72808
-3440.41,-1.72752
-3390.48,-1.72692
-3340.57,-1.72624
-3290.57,-1.7255
-3240.44,-1.72474
-3190.55,-1.72395
-3142.39,-1.72324
-3091.14,-1.72238
-3040.35,-1.72161
-2990.64,-1.72067
-2940.44,-1.71966
-2890.41,-1.71858
-2840.67,-1.71753
-2790.6,-1.71645
-2740.39,-1.71516
-2690.6,-1.71393
-2640.5,-1.71245
-2591.88,-1.71103
-2541.56,-1.70936
-2490.57,-1.7077
-2440.54,-1.70583
-2390.48,-1.70389
-2340.43,-1.70168
-2290.55,-1.69935
-2240.51,-1.69662
-2190.48,-1.69364
-2140.58,-1.69041
-2090.71,-1.68686
-2041.52,-1.68298
-1991.95,-1.67845
-1940.49,-1.67322
-1890.61,-1.66725
-1840.51,-1.66054
-1790.47,-1.65284
-1740.44,-1.64394
-1690.45,-1.63358
-1640.62,-1.62177
-1590.53,-1.60791
-1540.56,-1.59207
-1491.04,-1.574
-1442.57,-1.55368
-1390.44,-1.5289
-1340.45,-1.50207
-1290.6,-1.47248
-1240.38,-1.43955
-1190.5,-1.40364
-1140.49,-1.36504
-1090.5,-1.3239
-1040.61,-1.27963
-990.528,-1.23331
-941.048,-1.18536
-892.518,-1.13632
-840.567,-1.08219
-790.445,-1.02818
-740.467,-0.97294
-690.525,-0.91633
-640.349,-0.85843
-590.474,-0.7992
-540.51,-0.73921
-490.502,-0.67799
-440.624,-0.61619
-392.93,-0.55634
-340.51,-0.48973
-290.486,-0.4251
-240.564,-0.35991
-190.692,-0.29436
-140.583,-0.22825
-90.6568,-0.16144
-40.705,-0.09427
9.48704,-0.02735
59.3962,0.03941
109.657,0.10672
157.472,0.17058
209.116,0.23938
259.454,0.30638
309.533,0.37292
359.497,0.43842
409.349,0.50405
459.502,0.56915
509.416,0.63427
559.659,0.69814
609.365,0.76127
659.393,0.82366
708.054,0.88363
758.516,0.94437
811.969,1.00739
859.505,1.06184
909.484,1.11744
959.507,1.17111
1009.49,1.22258
1059.5,1.27154
1109.55,1.31787
1159.76,1.36104
1209.39,1.4011
1258.43,1.43749
1308.2,1.47088
1359.44,1.50219
1409.54,1.52912
1459.42,1.55316
1509.52,1.5742
1559.69,1.59246
1609.43,1.60845
1659.56,1.62208
1709.55,1.63397
1759.58,1.64415
1808.93,1.65278
1857.11,1.66018
1909.28,1.66711
1959.51,1.6727
2009.45,1.67762
2059.55,1.68194
2109.46,1.68564
2159.45,1.68903
2209.61,1.69206
2259.41,1.69498
2309.58,1.69747
2357.17,1.69971
2409.49,1.70202
2459.63,1.70398
2509.52,1.70578
2559.42,1.70757
2609.5,1.70918
2659.6,1.71064
2709.53,1.71198
2759.52,1.71338
2809.64,1.71475
2859.54,1.71584
2907.39,1.71702
2959.12,1.7181
3009.47,1.71903
3059.55,1.71989
3109.37,1.72083
3159.57,1.72155
3209.49,1.72241
3259.44,1.72307
3309.42,1.72378
3359.43,1.72467
3409.4,1.72538
3457.57,1.72609
3508.38,1.72667
3559.55,1.72734
3609.66,1.72788
3659.4,1.72843
3709.52,1.72902
3759.44,1.72954
3809.4,1.7299
3859.6,1.73042
3909.33,1.731
3959.49,1.73136
4008.52,1.73171
4057.96,1.7321
4109.6,1.73248
4159.48,1.73293
4209.63,1.73326
4259.45,1.73367
4309.67,1.73404
4359.3,1.7343
4409.48,1.7346
4459.34,1.73488
4509.46,1.73527
4558.94,1.73558
4607.31,1.73584
4659.61,1.73617
4709.37,1.73641
4759.44,1.73661
4809.53,1.73704
4859.32,1.73729
4909.43,1.73746
4959.56,1.73777
5009.56,1.73804
5059.41,1.73825
5109.05,1.73853
5157.3,1.73875
5209.63,1.739
5259.53,1.73926
5309.26,1.73938
5359.55,1.73964
5409.55,1.73982
5459.44,1.74002
5509.41,1.74022
5559.5,1.74042
5609.32,1.74064
5657.55,1.74083
5709.01,1.74112
5759.41,1.74129
5809.57,1.7415
5859.42,1.74173
5909.38,1.74193
5959.52,1.74205
6009.3,1.74227
6059.63,1.74243
6109.33,1.74263
6159.38,1.74273
6208.56,1.7429
6257.88,1.7431
6309.38,1.74327
6359.46,1.74343
6409.41,1.74358
6459.44,1.74377
6509.35,1.74382
6559.63,1.74405
6609.68,1.7443
6659.23,1.74441
6709.42,1.74459
6758.62,1.74473
6807.39,1.74483
6859.45,1.74498
6909.52,1.74514
6959.35,1.74534
7009.55,1.74541
7059.33,1.74559
7109.38,1.74573
7159.39,1.74588
7209.27,1.74601
7259.37,1.74613
7306.92,1.74622
7359.35,1.74635
7409.17,1.74642
7459.65,1.74658
7509.28,1.7467
7559.27,1.7469
7609.31,1.74708
7659.4,1.74725
7709.58,1.74733
7759.38,1.74748
7809.46,1.74753
7857.33,1.74776
7908.9,1.74789
7959.23,1.74798
8009.36,1.74809
8059.38,1.74825
8109.5,1.74837
8159.37,1.74844
8209.37,1.74865
8259.32,1.74877
8309.51,1.74883
8359.33,1.74899
8407.88,1.74908
8458.41,1.74916
8509.31,1.74931
8559.39,1.74938
8609.24,1.74942
8659.36,1.74943
8709.48,1.74957
8759.43,1.74984
8809.29,1.75005
8859.45,1.75017
8909.3,1.75022
8957.85,1.75036
9008.25,1.75046
9059.35,1.75055
9109.27,1.75065
9159.5,1.7508
9209.3,1.75092
9259.5,1.75106
9309.35,1.7512
9359.36,1.75116
9409.32,1.75125
9459.33,1.75139
9508.89,1.75146
9557.3,1.75152
9609.3,1.75171
9659.38,1.75176
9709.54,1.75189
9759.27,1.75188
9809.2,1.75205
9859.42,1.75215
9909.26,1.7523
9959.36,1.75243
