6.148229,0.00011439
0,0.00013687
-18.594645,0.00010276
-18.594645,0.00010485
3.598964,0.00011495
30.441234,0.00017447
48.885922,0.00012902
80.226897,0.00013572
89.524219,0.00012515
108.643713,0.00013419
140.209623,0.0001428
168.401504,0.00013294
182.122553,0.00011629
204.541097,0.00013828
226.209857,0.00010912
245.779221,0.00013874
262.724342,0.0001364
283.118469,0.00013899
298.938913,0.00013491
328.405427,0.00013884
356.52233,0.00014208
373.992299,0.00013849
402.259159,0.00013793
406.307993,0.00013865
434.649831,0.00013725
460.442404,0.00013893
478.662157,0.00014248
500.705809,0.00014093
500.705809,0.00014588
543.96835,0.00014389
562.78793,0.00014635
582.207338,0.00014417
603.951076,0.00014526
623.520441,0.00014526
638.816036,0.00015006
659.210163,0.0001495
685.977455,0.00014894
707.87115,0.00015028
725.865968,0.00014919
742.73611,0.00015034
765.454567,0.00015109
790.572334,0.000151
807.817368,0.00014825
829.036257,0.00015134
849.505363,0.00015555
863.75126,0.00015012
874.548151,0.00015037
925.158576,0.00014934
932.806374,0.00015586
951.251062,0.00015427
969.470815,0.00015848
993.463906,0.00015832
1061.019452,0.00016914
1089.886139,0.00015892
1150.018822,0.00015293
1191.55686,0.00015773
1249.96504,0.00016699
1293.077624,0.00016509
1395.348173,0.00017076
1395.873022,0.00016752
1447.30821,0.0001673
1486.296982,0.0001688
1594.115932,0.00016796
1594.640781,0.00017332
1645.851034,0.00017338
1723.7536,0.00016923
1744.447641,0.00017235
1842.89429,0.00017871
1844.31888,0.00018136
1942.390638,0.00017831
1948.313932,0.00017407
2092.347454,0.00018716
2193.568304,0.00018227
2294.56422,0.00018539
2342.175509,0.0001871
2494.456656,0.00018149
2594.852744,0.00019449
2691.949782,0.00018935
2794.595223,0.00017931
2892.517024,0.00019097
2993.587918,0.00020403
3046.297739,0.00019474
3196.179576,0.00019633
3292.151938,0.00020029
3347.486004,0.0002044
3451.181142,0.00021572
3592.815355,0.00020188
3697.485212,0.00020998
3788.434021,0.00020509
3894.90336,0.00020082
3987.801608,0.00019449
4094.570861,0.0002083
4191.293007,0.00019783
4295.063124,0.0002064
4394.409514,0.00020945
4494.580668,0.00021136
4588.303678,0.00022389
4686.525392,0.00021516
4751.15678,0.00021101
4892.266144,0.00022364
4995.211498,0.00022573
5088.109745,0.00023271
5187.306179,0.0002213
5292.950756,0.00031864
5390.572643,0.00021921
5492.243364,0.00021494
5588.890532,0.00021136
5690.036405,0.00020877
5791.782104,0.00020256
5891.878279,0.0001939
5990.174972,0.00020509
5990.174972,0.00020646
5888.279315,0.00019864
5805.65311,0.00022158
5743.645966,0.00020581
5644.524511,0.00021491
5545.478034,0.0002078
5391.547362,0.00023496
5295.425043,0.00021479
5197.053372,0.00019056
5096.35737,0.00021058
5002.034533,0.00021896
4897.739567,0.00020347
4800.342615,0.00019274
4752.431413,0.00020415
4597.376065,0.00020765
4500.653919,0.00021089
4396.50891,0.00019851
4348.297794,0.00018529
4245.352439,0.00020107
4098.544717,0.0001968
4045.984852,0.00019633
3949.262706,0.00020069
3860.713206,0.00018729
3696.810406,0.00020172
3598.963584,0.00021048
3492.794158,0.00019645
3393.072876,0.00019826
3295.600945,0.00018267
3197.229274,0.0001756
3093.459157,0.00019212
2995.537356,0.000188
2894.916333,0.00018607
2792.645784,0.00018489
2694.499048,0.00018741
2591.628673,0.00018906
2493.931807,0.00018514
2393.160827,0.00018252
2292.014954,0.00018295
2190.044319,0.00018358
2091.59767,0.00018283
1994.200718,0.00017825
1992.476214,0.00017868
1940.816091,0.00017962
1865.912661,0.00017516
1841.769614,0.00017566
1791.459102,0.00017064
1715.955845,0.00017366
1691.437906,0.0001731
1641.877178,0.00017341
1567.648554,0.00016718
1541.706025,0.00016802
1494.169715,0.00017067
1445.733663,0.00016571
1386.125829,0.00016316
1343.613071,0.00016319
1294.052344,0.00016481
1243.891789,0.00016331
1187.957896,0.00016793
1137.422449,0.00015882
1097.533936,0.00016412
1048.947928,0.00015817
999.3872,0.00015265
978.318268,0.0001475
946.527423,0.00016169
930.407065,0.00016004
918.86039,0.00015736
885.195085,0.00015486
875.672827,0.00014819
856.628311,0.00015592
834.809595,0.00015711
815.465165,0.00015985
786.97337,0.00015567
770.853013,0.0001529
760.431014,0.00015436
738.537319,0.00015065
718.967954,0.0001529
702.172791,0.00015062
675.705413,0.00014616
661.684451,0.00014679
629.143822,0.00014916
605.300688,0.00014526
594.428819,0.00014903
559.48888,0.00014635
555.140133,0.00014417
543.368523,0.00014775
517.650929,0.00014629
501.380614,0.0001398
486.459911,0.00013877
455.343872,0.00014314
439.223514,0.00014083
428.951472,0.00014283
397.610498,0.00014105
379.465723,0.00013921
355.322676,0.00014429
341.301713,0.00013949
332.904132,0.00014108
301.4132,0.00013388
290.166439,0.00014136
273.821146,0.00013469
250.727796,0.000136
233.557741,0.00013612
212.113916,0.00014061
199.367587,0.00013254
178.148697,0.00012668
162.928081,0.00013528
145.683047,0.00013725
133.461566,0.00012861
105.269685,0.00013151
89.299284,0.00013079
68.380308,0.00012343
62.007143,0.00012281
21.893695,0.00011686
17.844861,0.00013117
7.572819,0.00013135
-22.11863,0.00017014
-44.837088,0.00012627
-64.481431,0.00012602
-82.701184,0.00012035
-99.421369,0.00013104
-132.261912,0.00011841
-151.381406,0.00011508
-159.254139,0.00012322
-192.61953,0.0001206
-227.559468,0.00011583
-241.955323,0.00011558
-259.275335,0.00012228
-281.768857,0.00011904
